"filename", "language", "JSON", "Markdown", "JSON with Comments", "TypeScript", "Properties", "Ignore", "HTML", "Docker", "XML", "Shell Script", "YAML", "TypeScript JSX", "comment", "blank", "total"
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/assets/icons/logout.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/assets/icons/magnifying-glass.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/assets/icons/metamask.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 1, 1, 62
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/assets/icons/new-window.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 5
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/assets/icons/polygon-hermez.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 1, 8
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/assets/icons/search.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/assets/icons/setting.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/assets/icons/spinner.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 1, 11
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/assets/icons/success.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/assets/icons/tokens/erc20-icon.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 10
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/assets/icons/walletconnect.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 1, 0, 12
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/assets/icons/warning.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/assets/icons/withdraw-pending.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 10
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/assets/icons/withdraw-success.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 1, 8
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/assets/icons/xmark.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 1, 9
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/assets/vizing-logo-old.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 1, 13
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/assets/vizing-logo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 1, 19
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/constants.ts", "TypeScript", 0, 0, 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 1, 35, 203
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/contexts/bridge.context.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 841, 0, 83, 924
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/contexts/env.context.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 10, 61
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/contexts/error.context.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 12, 42
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/contexts/form.context.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 10, 33
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/contexts/price-oracle.context.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 0, 30, 178
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/contexts/providers.context.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 375, 31, 30, 436
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/contexts/tokens.context.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 310, 13, 33, 356
